timestamp,round,threat_enemy_id,threat_enemy_type,threat_enemy_distance,threat_enemy_angle,threat_enemy_x,threat_enemy_y,threat_enemy_z,north_threat,northeast_threat,east_threat,southeast_threat,south_threat,southwest_threat,west_threat,northwest_threat
2025-12-24 21:43:50.643,1,3,Drone,29.57,-0.93,-0.41,17.0,24.98,0.03,0.008,0.003,0.024,0.0,0.0,0.0,0.0
2025-12-24 21:44:09.800,6,1,Soldier,25.97,-81.35,-20.36,17.0,3.1,0.0,0.0,0.004,0.009,0.006,0.102,0.016,0.0
