timestamp,round,threat_enemy_id,threat_enemy_type,threat_enemy_distance,threat_enemy_angle,threat_enemy_x,threat_enemy_y,threat_enemy_z,north_threat,northeast_threat,east_threat,southeast_threat,south_threat,southwest_threat,west_threat,northwest_threat
2025-12-24 21:23:51.780,8,1,Soldier,25.97,-81.35,-20.36,17.0,3.1,0.0,0.0,0.004,0.009,0.006,0.102,0.016,0.0
